531 Q0 30748966 38.0 -8.699671745300293 run_id
531 Q0 29641779 39.0 -8.720107078552246 run_id
531 Q0 27134758 40.0 -8.72104549407959 run_id
531 Q0 47276442 41.0 -8.72593879699707 run_id
531 Q0 43461665 42.0 -8.748794555664062 run_id
531 Q0 19769671 43.0 -8.76169204711914 run_id
531 Q0 17274223 44.0 -8.780816078186035 run_id
531 Q0 19086354 45.0 -8.781452178955078 run_id
531 Q0 35897035 46.0 -8.785531997680664 run_id
531 Q0 37216104 47.0 -8.800434112548828 run_id
531 Q0 27700382 48.0 -8.801173210144043 run_id
531 Q0 19798626 49.0 -8.814889907836914 run_id
531 Q0 7985929 50.0 -8.819778442382812 run_id
531 Q0 8506932 51.0 -8.86260986328125 run_id
531 Q0 1010796 52.0 -8.870732307434082 run_id
531 Q0 42695673 53.0 -8.87896728515625 run_id
531 Q0 33633066 54.0 -8.902180671691895 run_id
531 Q0 23019704 55.0 -8.950456619262695 run_id
531 Q0 20624761 56.0 -8.952425003051758 run_id
531 Q0 27923824 57.0 -8.953271865844727 run_id
531 Q0 40697224 58.0 -8.954324722290039 run_id
531 Q0 44386942 59.0 -8.974247932434082 run_id
531 Q0 6369086 60.0 -8.98135757446289 run_id
531 Q0 30847851 61.0 -8.992393493652344 run_id
531 Q0 8414299 62.0 -8.996405601501465 run_id
531 Q0 33674932 63.0 -9.04835319519043 run_id
531 Q0 25992458 64.0 -9.093892097473145 run_id
531 Q0 61150833 65.0 -9.100004196166992 run_id
531 Q0 35310002 66.0 -9.100165367126465 run_id
531 Q0 40107967 67.0 -9.106986045837402 run_id
531 Q0 7246171 68.0 -9.13260555267334 run_id
531 Q0 9794873 69.0 -9.139898300170898 run_id
531 Q0 22157173 70.0 -9.14774227142334 run_id
531 Q0 45466253 71.0 -9.162515640258787 run_id
531 Q0 11328591 72.0 -9.165128707885742 run_id
531 Q0 4538926 73.0 -9.172785758972168 run_id
531 Q0 6729640 74.0 -9.185017585754396 run_id
531 Q0 41909880 75.0 -9.22603988647461 run_id
531 Q0 7332392 76.0 -9.229555130004885 run_id
531 Q0 6058079 77.0 -9.23712158203125 run_id
531 Q0 54527836 78.0 -9.242539405822754 run_id
531 Q0 5821430 79.0 -9.244391441345217 run_id
531 Q0 12189765 80.0 -9.258747100830078 run_id
531 Q0 9762560 81.0 -9.26191234588623 run_id
531 Q0 30695973 82.0 -9.26271915435791 run_id
531 Q0 56521691 83.0 -9.26819133758545 run_id
531 Q0 18734761 84.0 -9.26879596710205 run_id
531 Q0 41752896 85.0 -9.271459579467772 run_id
531 Q0 4703636 86.0 -9.27491855621338 run_id
531 Q0 40881144 87.0 -9.27796745300293 run_id
531 Q0 33416420 88.0 -9.27943992614746 run_id
531 Q0 18719108 89.0 -9.280633926391602 run_id
531 Q0 49197749 90.0 -9.285138130187988 run_id
531 Q0 204809 91.0 -9.285616874694824 run_id
531 Q0 50560637 92.0 -9.290993690490724 run_id
531 Q0 65523732 93.0 -9.29225254058838 run_id
531 Q0 20985883 94.0 -9.300310134887695 run_id
531 Q0 61152426 95.0 -9.303656578063965 run_id
531 Q0 2367208 96.0 -9.309491157531738 run_id
531 Q0 13863939 97.0 -9.321600914001465 run_id
531 Q0 3112996 98.0 -9.324965476989746 run_id
531 Q0 70139974 99.0 -9.325722694396973 run_id
531 Q0 55679534 100.0 -9.343730926513672 run_id
473 Q0 26351240 1.0 -0.2386778742074966 run_id
473 Q0 35621790 2.0 -4.5767316818237305 run_id
473 Q0 21566359 3.0 -7.075097560882568 run_id
473 Q0 673306 4.0 -8.201496124267578 run_id
473 Q0 26739564 5.0 -8.4111967086792 run_id
473 Q0 2894585 6.0 -8.457350730895996 run_id
473 Q0 25382860 7.0 -8.531733512878418 run_id
473 Q0 20964509 8.0 -8.654468536376953 run_id
473 Q0 5144797 9.0 -8.671377182006836 run_id
473 Q0 22220025 10.0 -8.689861297607422 run_id
473 Q0 12138219 11.0 -8.751527786254883 run_id
473 Q0 2940677 12.0 -8.798834800720215 run_id
473 Q0 54964898 13.0 -8.947115898132324 run_id
473 Q0 39310721 14.0 -9.014803886413574 run_id
473 Q0 7755496 15.0 -9.025883674621582 run_id
473 Q0 5386187 16.0 -9.143682479858398 run_id
473 Q0 37461346 17.0 -9.16685390472412 run_id
473 Q0 277667 18.0 -9.180033683776855 run_id
473 Q0 22541174 19.0 -9.282267570495604 run_id
473 Q0 15683647 20.0 -9.31787109375 run_id
473 Q0 5700240 21.0 -9.349560737609863 run_id
473 Q0 59177193 22.0 -9.408772468566896 run_id
473 Q0 56103502 23.0 -9.421707153320312 run_id
473 Q0 29641779 24.0 -9.45713710784912 run_id
473 Q0 13408805 25.0 -9.49278450012207 run_id
473 Q0 33416420 26.0 -9.493755340576172 run_id
473 Q0 8661155 27.0 -9.493786811828612 run_id
473 Q0 2772250 28.0 -9.517845153808594 run_id
473 Q0 11558238 29.0 -9.612300872802734 run_id
473 Q0 768808 30.0 -9.619712829589844 run_id
473 Q0 676660 31.0 -9.624795913696287 run_id
473 Q0 12142043 32.0 -9.661127090454102 run_id
473 Q0 54088141 33.0 -9.664410591125488 run_id
473 Q0 20178765 34.0 -9.72858428955078 run_id
473 Q0 1699256 35.0 -9.772777557373049 run_id
473 Q0 37957527 36.0 -9.809109687805176 run_id
473 Q0 15945871 37.0 -9.841415405273438 run_id
473 Q0 6369086 38.0 -9.89987850189209 run_id
473 Q0 596701 39.0 -9.90838623046875 run_id
473 Q0 49047052 40.0 -9.912881851196287 run_id
473 Q0 5197334 41.0 -9.92836093902588 run_id
473 Q0 24205709 42.0 -9.932292938232422 run_id
473 Q0 20179415 43.0 -9.934758186340332 run_id
473 Q0 3828751 44.0 -9.952099800109863 run_id
473 Q0 2951463 45.0 -9.95786476135254 run_id
473 Q0 29781 46.0 -9.988027572631836 run_id
473 Q0 13617056 47.0 -9.990135192871094 run_id
473 Q0 40236026 48.0 -10.008965492248535 run_id
473 Q0 38813520 49.0 -10.014604568481444 run_id
473 Q0 23229173 50.0 -10.034873962402344 run_id
473 Q0 24985700 51.0 -10.058300971984863 run_id
473 Q0 7281088 52.0 -10.079068183898926 run_id
473 Q0 42440301 53.0 -10.12354850769043 run_id
473 Q0 532618 54.0 -10.126153945922852 run_id
473 Q0 1443093 55.0 -10.144495964050291 run_id
473 Q0 26396356 56.0 -10.147662162780762 run_id
473 Q0 41442607 57.0 -10.15129566192627 run_id
473 Q0 15242615 58.0 -10.163187980651855 run_id
473 Q0 40772995 59.0 -10.169637680053713 run_id
473 Q0 50121142 60.0 -10.174497604370115 run_id
473 Q0 5159254 61.0 -10.1787691116333 run_id
473 Q0 27457018 62.0 -10.183820724487305 run_id
473 Q0 15886920 63.0 -10.194069862365724 run_id
473 Q0 26814445 64.0 -10.198019981384276 run_id
473 Q0 29823857 65.0 -10.212888717651367 run_id
473 Q0 17356798 66.0 -10.214921951293944 run_id
473 Q0 3028191 67.0 -10.221441268920898 run_id
473 Q0 37197991 68.0 -10.224857330322266 run_id
473 Q0 8640081 69.0 -10.224891662597656 run_id
473 Q0 33750423 70.0 -10.225014686584473 run_id
473 Q0 3954917 71.0 -10.230382919311523 run_id
473 Q0 4498832 72.0 -10.242734909057615 run_id
473 Q0 59176893 73.0 -10.25629711151123 run_id
473 Q0 62939634 74.0 -10.264793395996094 run_id
473 Q0 2155510 75.0 -10.270837783813477 run_id
473 Q0 10690553 76.0 -10.277202606201172 run_id
473 Q0 14210860 77.0 -10.28749656677246 run_id
473 Q0 320506 78.0 -10.29312229156494 run_id
473 Q0 43565492 79.0 -10.29564380645752 run_id
473 Q0 30724514 80.0 -10.296627044677734 run_id
473 Q0 6060093 81.0 -10.316933631896973 run_id
473 Q0 21380202 82.0 -10.32320785522461 run_id
473 Q0 21620643 83.0 -10.333868026733398 run_id
473 Q0 34290959 84.0 -10.341161727905272 run_id
473 Q0 27380492 85.0 -10.390928268432615 run_id
473 Q0 5710515 86.0 -10.393945693969728 run_id
473 Q0 18203744 87.0 -10.404119491577148 run_id
473 Q0 9762560 88.0 -10.40461540222168 run_id
473 Q0 3365240 89.0 -10.405675888061523 run_id
473 Q0 8354866 90.0 -10.407955169677734 run_id
473 Q0 3782980 91.0 -10.409944534301758 run_id
473 Q0 1802400 92.0 -10.411349296569824 run_id
473 Q0 51230086 93.0 -10.419849395751951 run_id
473 Q0 62504627 94.0 -10.422083854675291 run_id
473 Q0 35897035 95.0 -10.424323081970217 run_id
473 Q0 13508300 96.0 -10.432324409484863 run_id
473 Q0 3059526 97.0 -10.443655014038086 run_id
473 Q0 6562692 98.0 -10.450128555297852 run_id
473 Q0 1803595 99.0 -10.450549125671388 run_id
473 Q0 12564335 100.0 -10.451655387878418 run_id
659 Q0 38273859 1.0 -7.299428939819336 run_id
659 Q0 7047441 2.0 -7.401623249053955 run_id
659 Q0 13093390 3.0 -8.927643775939941 run_id
659 Q0 4771583 4.0 -9.071587562561035 run_id
659 Q0 41875786 5.0 -9.199142456054688 run_id
659 Q0 1346908 6.0 -9.512646675109863 run_id
659 Q0 24983089 7.0 -9.556842803955078 run_id
659 Q0 479905 8.0 -9.623347282409668 run_id
659 Q0 34790819 9.0 -9.627362251281738 run_id
659 Q0 42982087 10.0 -9.706218719482422 run_id
659 Q0 19263789 11.0 -9.759121894836426 run_id
659 Q0 615418 12.0 -9.805082321166992 run_id
659 Q0 14290752 13.0 -9.917505264282228 run_id
659 Q0 6503294 14.0 -9.94967269897461 run_id
659 Q0 37655164 15.0 -10.050074577331545 run_id
659 Q0 3117620 16.0 -10.126617431640623 run_id
659 Q0 8485294 17.0 -10.1481294631958 run_id
659 Q0 24055607 18.0 -10.17917823791504 run_id
659 Q0 962010 19.0 -10.188359260559082 run_id
659 Q0 1035959 20.0 -10.20084285736084 run_id
659 Q0 31761249 21.0 -10.207968711853027 run_id
659 Q0 3222995 22.0 -10.208481788635254 run_id
659 Q0 2595249 23.0 -10.220645904541016 run_id
659 Q0 3152104 24.0 -10.222090721130373 run_id
659 Q0 63313965 25.0 -10.232749938964844 run_id
659 Q0 10105635 26.0 -10.234026908874512 run_id
659 Q0 1127093 27.0 -10.23544692993164 run_id
659 Q0 1830472 28.0 -10.265029907226562 run_id
659 Q0 16310797 29.0 -10.26780891418457 run_id
659 Q0 42231302 30.0 -10.27035140991211 run_id
659 Q0 8828263 31.0 -10.272453308105469 run_id
659 Q0 29360653 32.0 -10.277843475341797 run_id
659 Q0 37585763 33.0 -10.299202919006348 run_id
659 Q0 5592074 34.0 -10.32899284362793 run_id
659 Q0 59458714 35.0 -10.335606575012209 run_id
659 Q0 5608065 36.0 -10.345434188842772 run_id
659 Q0 5001279 37.0 -10.350316047668455 run_id
659 Q0 10034470 38.0 -10.356345176696776 run_id
659 Q0 2605689 39.0 -10.356768608093262 run_id
659 Q0 14166698 40.0 -10.375340461730955 run_id
659 Q0 9559119 41.0 -10.37855625152588 run_id
659 Q0 12183456 42.0 -10.38766098022461 run_id
659 Q0 56084422 43.0 -10.392939567565918 run_id
659 Q0 7141343 44.0 -10.405975341796877 run_id
659 Q0 7533367 45.0 -10.411686897277832 run_id
659 Q0 1591994 46.0 -10.418685913085938 run_id
659 Q0 5488755 47.0 -10.419160842895508 run_id
659 Q0 16089447 48.0 -10.424605369567873 run_id
659 Q0 9977694 49.0 -10.425559997558594 run_id
659 Q0 2223589 50.0 -10.431607246398926 run_id
659 Q0 21380964 51.0 -10.453255653381348 run_id
659 Q0 71309564 52.0 -10.454432487487791 run_id
659 Q0 23341740 53.0 -10.458175659179688 run_id
659 Q0 33198359 54.0 -10.46042823791504 run_id
659 Q0 39681564 55.0 -10.460668563842772 run_id
659 Q0 20845951 56.0 -10.46592903137207 run_id
659 Q0 62977218 57.0 -10.46651840209961 run_id
659 Q0 6645089 58.0 -10.466791152954102 run_id
659 Q0 5549799 59.0 -10.475857734680176 run_id
659 Q0 9310175 60.0 -10.487692832946776 run_id
659 Q0 560837 61.0 -10.4903564453125 run_id
659 Q0 232795 62.0 -10.490525245666504 run_id
659 Q0 29836920 63.0 -10.503069877624512 run_id
659 Q0 8840067 64.0 -10.504843711853027 run_id
659 Q0 30311716 65.0 -10.50969409942627 run_id
659 Q0 4018828 66.0 -10.517963409423828 run_id
659 Q0 5703641 67.0 -10.520540237426758 run_id
659 Q0 1922815 68.0 -10.524266242980955 run_id
659 Q0 2848260 69.0 -10.526845932006836 run_id
659 Q0 5373279 70.0 -10.530391693115234 run_id
659 Q0 45683726 71.0 -10.536954879760742 run_id
659 Q0 24705139 72.0 -10.544790267944336 run_id
659 Q0 28002897 73.0 -10.55014419555664 run_id
659 Q0 22620605 74.0 -10.551250457763672 run_id
659 Q0 37397171 75.0 -10.558018684387209 run_id
659 Q0 4326067 76.0 -10.55860996246338 run_id
659 Q0 731868 77.0 -10.56208038330078 run_id
659 Q0 8791905 78.0 -10.563994407653809 run_id
659 Q0 24239067 79.0 -10.57227611541748 run_id
659 Q0 18195027 80.0 -10.573519706726074 run_id
659 Q0 5078159 81.0 -10.580008506774902 run_id
659 Q0 62584165 82.0 -10.58192253112793 run_id
659 Q0 7117484 83.0 -10.58280086517334 run_id
659 Q0 37205791 84.0 -10.587442398071287 run_id
659 Q0 8648797 85.0 -10.592175483703612 run_id
659 Q0 30150089 86.0 -10.598546981811523 run_id
659 Q0 103029 87.0 -10.598556518554688 run_id
659 Q0 62591445 88.0 -10.601014137268066 run_id
659 Q0 18594320 89.0 -10.603641510009766 run_id
659 Q0 16987772 90.0 -10.605016708374023 run_id
659 Q0 42816846 91.0 -10.60786247253418 run_id
659 Q0 41345262 92.0 -10.610133171081545 run_id
659 Q0 1844615 93.0 -10.61752700805664 run_id
659 Q0 30188791 94.0 -10.6200532913208 run_id
659 Q0 22470177 95.0 -10.62228298187256 run_id
659 Q0 5451497 96.0 -10.626906394958496 run_id
659 Q0 7986246 97.0 -10.626953125 run_id
659 Q0 5513513 98.0 -10.631667137145996 run_id
659 Q0 28409571 99.0 -10.637231826782228 run_id
659 Q0 30479118 100.0 -10.639270782470703 run_id
1095 Q0 4306621 1.0 -5.939568996429443 run_id
1095 Q0 12347447 2.0 -6.4728288650512695 run_id
1095 Q0 37392503 3.0 -6.696191310882568 run_id
1095 Q0 1859668 4.0 -7.262184143066406 run_id
1095 Q0 17015110 5.0 -7.6437835693359375 run_id
1095 Q0 34505135 6.0 -8.088727951049805 run_id
1095 Q0 1817130 7.0 -8.720946311950684 run_id
1095 Q0 16337176 8.0 -8.822646141052246 run_id
1095 Q0 7893550 9.0 -9.045857429504396 run_id
1095 Q0 14411725 10.0 -9.096808433532717 run_id
1095 Q0 31155997 11.0 -9.250819206237791 run_id
1095 Q0 1460332 12.0 -9.472865104675291 run_id
1095 Q0 7453250 13.0 -9.48812770843506 run_id
1095 Q0 9060099 14.0 -9.647035598754885 run_id
1095 Q0 6371409 15.0 -9.684090614318848 run_id
1095 Q0 157172 16.0 -9.730951309204102 run_id
1095 Q0 4053827 17.0 -9.760747909545898 run_id
1095 Q0 359014 18.0 -9.797233581542969 run_id
1095 Q0 43415535 19.0 -9.80455493927002 run_id
1095 Q0 9162180 20.0 -9.882445335388184 run_id
1095 Q0 2624097 21.0 -9.883431434631348 run_id
1095 Q0 357715 22.0 -9.903233528137209 run_id
1095 Q0 549023 23.0 -9.962023735046388 run_id
1095 Q0 7239596 24.0 -10.000125885009766 run_id
1095 Q0 2689680 25.0 -10.043588638305664 run_id
1095 Q0 12940547 26.0 -10.064900398254396 run_id
1095 Q0 7784456 27.0 -10.064986228942873 run_id
1095 Q0 486825 28.0 -10.07609748840332 run_id
1095 Q0 14076686 29.0 -10.07826805114746 run_id
1095 Q0 59529462 30.0 -10.092890739440918 run_id
1095 Q0 27932459 31.0 -10.100956916809082 run_id
1095 Q0 22069255 32.0 -10.103306770324709 run_id
1095 Q0 10546396 33.0 -10.107102394104004 run_id
1095 Q0 30222446 34.0 -10.115845680236816 run_id
1095 Q0 37314908 35.0 -10.135031700134276 run_id
1095 Q0 3137992 36.0 -10.147809982299805 run_id
1095 Q0 922861 37.0 -10.159642219543455 run_id
1095 Q0 22802944 38.0 -10.16021728515625 run_id
1095 Q0 3112223 39.0 -10.16528606414795 run_id
1095 Q0 37081893 40.0 -10.169268608093262 run_id
1095 Q0 5401984 41.0 -10.19148063659668 run_id
1095 Q0 464189 42.0 -10.192928314208984 run_id
1095 Q0 14478278 43.0 -10.201279640197754 run_id
1095 Q0 151461 44.0 -10.206076622009276 run_id
1095 Q0 3472852 45.0 -10.21601104736328 run_id
1095 Q0 46695898 46.0 -10.221586227416992 run_id
1095 Q0 7617771 47.0 -10.235284805297852 run_id
1095 Q0 2499926 48.0 -10.23981761932373 run_id
1095 Q0 37081890 49.0 -10.256609916687012 run_id
1095 Q0 7453517 50.0 -10.29701328277588 run_id
1095 Q0 23081315 51.0 -10.309431076049805 run_id
1095 Q0 3879903 52.0 -10.311135292053224 run_id
1095 Q0 2714697 53.0 -10.320798873901367 run_id
1095 Q0 1801428 54.0 -10.324987411499023 run_id
1095 Q0 155303 55.0 -10.3269624710083 run_id
1095 Q0 36165356 56.0 -10.342561721801758 run_id
1095 Q0 57048003 57.0 -10.378188133239746 run_id
1095 Q0 3223514 58.0 -10.381370544433594 run_id
1095 Q0 2349209 59.0 -10.390226364135742 run_id
1095 Q0 8572276 60.0 -10.400690078735352 run_id
1095 Q0 57322967 61.0 -10.408166885375977 run_id
1095 Q0 49772024 62.0 -10.410762786865234 run_id
1095 Q0 2709646 63.0 -10.42586898803711 run_id
1095 Q0 1743074 64.0 -10.4303560256958 run_id
1095 Q0 982874 65.0 -10.444177627563477 run_id
1095 Q0 10523539 66.0 -10.448867797851562 run_id
1095 Q0 7460481 67.0 -10.462141036987305 run_id
1095 Q0 12698909 68.0 -10.463454246520996 run_id
1095 Q0 3865269 69.0 -10.46369743347168 run_id
1095 Q0 28770710 70.0 -10.473028182983398 run_id
1095 Q0 10330695 71.0 -10.498361587524414 run_id
1095 Q0 30768715 72.0 -10.506999015808104 run_id
1095 Q0 1888983 73.0 -10.507203102111816 run_id
1095 Q0 50777524 74.0 -10.528376579284668 run_id
1095 Q0 1407235 75.0 -10.537275314331056 run_id
1095 Q0 18112074 76.0 -10.548518180847168 run_id
1095 Q0 3356058 77.0 -10.57030963897705 run_id
1095 Q0 5480870 78.0 -10.574938774108888 run_id
1095 Q0 2933761 79.0 -10.575261116027832 run_id
1095 Q0 9678825 80.0 -10.578299522399902 run_id
1095 Q0 23329068 81.0 -10.578600883483888 run_id
1095 Q0 23666586 82.0 -10.581459045410156 run_id
1095 Q0 9689938 83.0 -10.583321571350098 run_id
1095 Q0 34149703 84.0 -10.585718154907228 run_id
1095 Q0 11254628 85.0 -10.591300964355469 run_id
1095 Q0 1121788 86.0 -10.591607093811035 run_id
1095 Q0 18080137 87.0 -10.597617149353027 run_id
1095 Q0 5453739 88.0 -10.599578857421877 run_id
1095 Q0 1369312 89.0 -10.608246803283691 run_id
1095 Q0 8960083 90.0 -10.608512878417969 run_id
1095 Q0 27986651 91.0 -10.609164237976074 run_id
1095 Q0 19271127 92.0 -10.618306159973145 run_id
1095 Q0 36423256 93.0 -10.619738578796388 run_id
1095 Q0 4971214 94.0 -10.620318412780762 run_id
1095 Q0 4142291 95.0 -10.628256797790527 run_id
1095 Q0 5538547 96.0 -10.630001068115234 run_id
1095 Q0 23916223 97.0 -10.63114070892334 run_id
1095 Q0 35962613 98.0 -10.63258934020996 run_id
1095 Q0 893808 99.0 -10.634821891784668 run_id
1095 Q0 3036703 100.0 -10.635523796081545 run_id
1038 Q0 23743000 1.0 -6.865598201751709 run_id
1038 Q0 1765938 2.0 -8.432230949401855 run_id
1038 Q0 16958933 3.0 -8.8195161819458 run_id
1038 Q0 1853148 4.0 -9.191434860229492 run_id
1038 Q0 4727928 5.0 -9.28540325164795 run_id
1038 Q0 6594677 6.0 -9.35303020477295 run_id
1038 Q0 34314079 7.0 -9.477542877197266 run_id
1038 Q0 22906962 8.0 -9.48261260986328 run_id
1038 Q0 5474385 9.0 -9.527291297912598 run_id
1038 Q0 3730804 10.0 -9.536566734313965 run_id
1038 Q0 3546352 11.0 -9.548663139343262 run_id
1038 Q0 905188 12.0 -9.59058952331543 run_id
1038 Q0 5321895 13.0 -9.649394035339355 run_id
1038 Q0 46934903 14.0 -9.64964485168457 run_id
1038 Q0 250571 15.0 -9.721779823303224 run_id
